loan_id,source_product,source_loan_id,product_type,security_type,property_type,property_value,current_lvr,loan_stage,industry,ead,pd_score_band,dscr,conduct_classification,house_price_decline,unemployment_shock,rate_shock,value_decline,cashflow_weakness,recovery_delay,grv_decline,cost_overrun,sell_through_delay,lgd_base,lgd_adj_lvr,lgd_adj_stage,lgd_adj_industry,lgd_adj_pd_band,lgd_adj_dscr,lgd_adj_conduct,lgd_adjusted,downturn_scalar,lgd_downturn,lgd_final
CFL-180,Cashflow Lending,180,cashflow_lending,unsecured,Business Line of Credit,433729.93452599994,5.0,,Wholesale Trade,2609686.73,C,2.0697,Green,,,,,0.0,0.75,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.65,1.09725,0.7132125,0.7132125
CFL-181,Cashflow Lending,181,cashflow_lending,unsecured,Business Term Loan,616572.483458,5.0,,Professional Services,5534761.97,B,2.5924,Amber,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.005,0.635,1.05,0.6667500000000001,0.6667500000000001
CFL-182,Cashflow Lending,182,cashflow_lending,secured,Invoice Finance,1936310.29905,1.7271157167530227,,Health Care,3344231.95,B,1.3686,Amber,,,,,0.0,0.3,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.005,0.435,1.0689,0.4649715,0.4649715
CFL-183,Cashflow Lending,183,cashflow_lending,unsecured,Business Line of Credit,36090.752616000005,5.0,,Retail Trade,294859.09,A,2.5035,Green,,,,,0.0,0.4,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.0752000000000002,0.64512,0.64512
CFL-184,Cashflow Lending,184,cashflow_lending,unsecured,Professional Practice Loan,86319.38681400001,5.0,,Professional Services,593668.41,A,3.0707,Green,,,,,0.0,0.35,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.07205,0.64323,0.64323
CFL-185,Cashflow Lending,185,cashflow_lending,secured,Trade Finance,4020630.433512,1.257387149503332,,Arts & Recreation,5055489.04,B,2.777,Red,,,,,0.0,0.75,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.015,0.445,1.09725,0.48827625,0.48827625
CFL-186,Cashflow Lending,186,cashflow_lending,unsecured,Business Term Loan,175038.521512,5.0,,Agriculture,3033596.56,A,3.0556,Green,,,,,0.0,0.55,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.08465,0.6507899999999999,0.6507899999999999
CFL-187,Cashflow Lending,187,cashflow_lending,unsecured,Equipment Finance,791564.6885419999,5.0,,Mining,6140920.78,C,1.7933,Amber,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.005,0.655,1.05,0.6877500000000001,0.6877500000000001
CFL-188,Cashflow Lending,188,cashflow_lending,unsecured,Equipment Finance,82694.802846,5.0,,Agriculture,2822348.22,A,2.8095,Green,,,,,0.0,0.6,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.0878,0.65268,0.65268
CFL-189,Cashflow Lending,189,cashflow_lending,unsecured,Business Line of Credit,1118267.53278,5.0,,Education & Training,5690928.92,B,1.1596,Green,,,,,0.10800000000000005,0.7,,,,0.6,0.05,0.0,0.0,-0.02,0.0028080000000000015,0.0,0.632808,1.10544,0.69953127552,0.69953127552
CFL-190,Cashflow Lending,190,cashflow_lending,unsecured,Working Capital Facility,573913.6233809999,5.0,,Wholesale Trade,4248065.31,B,1.6721,Green,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05315,0.6634845,0.6634845
CFL-191,Cashflow Lending,191,cashflow_lending,secured,Invoice Finance,2123363.023862,1.998800719568259,,Accommodation & Food,4244179.54,B,1.3423,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.03,-0.02,0.0,0.0,0.45999999999999996,1.05,0.483,0.483
CFL-192,Cashflow Lending,192,cashflow_lending,secured,Invoice Finance,2703560.12487,1.8416206261510129,,Manufacturing,4978932.09,A,1.6367,Green,,,,,0.0,0.1,,,,0.4,0.05,0.0,0.03,-0.05,0.0,0.0,0.43,1.0563,0.454209,0.454209
CFL-193,Cashflow Lending,193,cashflow_lending,secured,Invoice Finance,1190683.0201919999,2.3277467411545625,,Health Care,2771608.52,B,1.9475,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.0,0.43,1.05,0.4515,0.4515
CFL-194,Cashflow Lending,194,cashflow_lending,unsecured,Equipment Finance,356.68306,5.0,,Utilities,3566830.6,B,2.3275,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-195,Cashflow Lending,195,cashflow_lending,unsecured,Equipment Finance,700168.66315,5.0,,Education & Training,7488434.9,A,2.6284,Amber,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.005,0.605,1.05,0.63525,0.63525
CFL-196,Cashflow Lending,196,cashflow_lending,unsecured,Equipment Finance,86791.289028,5.0,,Manufacturing,3457820.28,C,1.1794,Green,,,,,0.0927692307692308,0.0,,,,0.6,0.05,0.0,0.03,0.0,0.002412000000000001,0.0,0.682412,1.0597407692307694,0.7231798178123079,0.7231798178123079
CFL-197,Cashflow Lending,197,cashflow_lending,unsecured,Working Capital Facility,113697.82924499999,5.0,,Manufacturing,2125193.07,B,1.0647,Green,,,,,0.18100000000000005,0.0,,,,0.6,0.05,0.0,0.03,-0.02,0.004706000000000001,0.0,0.664706,1.069005,0.71057403753,0.71057403753
CFL-198,Cashflow Lending,198,cashflow_lending,unsecured,Working Capital Facility,98584.212636,5.0,,Information Technology,4213000.54,B,1.5488,Green,,,,,0.0,0.1,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.0563,0.665469,0.665469
CFL-199,Cashflow Lending,199,cashflow_lending,secured,Trade Finance,5360393.271336,1.4359563469270533,,Health Care,7697290.74,B,1.6649,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.0,0.43,1.05,0.4515,0.4515
CFL-200,Cashflow Lending,200,cashflow_lending,secured,Trade Finance,1428772.2981999998,2.127659574468085,,Mining,3039941.06,C,2.255,Red,,,,,0.0,0.35,,,,0.4,0.05,0.0,0.0,0.0,0.0,0.015,0.465,1.07205,0.49850325,0.49850325
CFL-201,Cashflow Lending,201,cashflow_lending,secured,Trade Finance,2726848.1068410003,1.6900456312320433,,Manufacturing,4608497.73,B,2.9759,Amber,,,,,0.0,0.1,,,,0.4,0.05,0.0,0.03,-0.02,0.0,0.005,0.46499999999999997,1.0563,0.4911795,0.4911795
CFL-202,Cashflow Lending,202,cashflow_lending,unsecured,Equipment Finance,319246.068996,5.0,,Education & Training,2549888.73,B,3.0724,Green,,,,,0.0,0.1,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.0563,0.665469,0.665469
CFL-203,Cashflow Lending,203,cashflow_lending,unsecured,Working Capital Facility,37802.127008,5.0,,Mining,4973964.08,A,1.5843,Green,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05315,0.63189,0.63189
CFL-204,Cashflow Lending,204,cashflow_lending,unsecured,Equipment Finance,99305.530148,5.0,,Manufacturing,2861830.84,B,0.8441,Green,,,,,0.35069230769230775,0.25,,,,0.6,0.05,0.0,0.03,-0.02,0.009118000000000001,0.0,0.669118,1.1025726923076924,0.7377512347315385,0.7377512347315385
CFL-205,Cashflow Lending,205,cashflow_lending,unsecured,Working Capital Facility,806112.7876360001,5.0,,Utilities,5254972.54,A,3.3597,Green,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05315,0.63189,0.63189
CFL-206,Cashflow Lending,206,cashflow_lending,unsecured,Business Term Loan,203762.154596,5.0,,Mining,3562275.43,A,2.8268,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05,0.63,0.63
CFL-207,Cashflow Lending,207,cashflow_lending,secured,Trade Finance,4195310.3030199995,1.452643811737362,,Manufacturing,6094291.55,A,2.857,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.03,-0.05,0.0,0.0,0.43,1.05,0.4515,0.4515
CFL-208,Cashflow Lending,208,cashflow_lending,unsecured,Business Line of Credit,593566.7073359999,5.0,,Arts & Recreation,3884598.87,A,1.975,Green,,,,,0.0,0.55,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.08465,0.6507899999999999,0.6507899999999999
CFL-209,Cashflow Lending,209,cashflow_lending,unsecured,Business Line of Credit,430463.31006000005,5.0,,Accommodation & Food,4167118.2,B,1.0146,Green,,,,,0.2195384615384616,0.45,,,,0.6,0.05,0.0,0.03,-0.02,0.005708000000000002,0.0,0.6657080000000001,1.1014015384615385,0.733211815366154,0.733211815366154
CFL-210,Cashflow Lending,210,cashflow_lending,secured,Trade Finance,1582237.3233,1.5532774153463809,,Retail Trade,2457653.5,B,2.108,Green,,,,,0.0,0.65,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.0,0.43,1.0909499999999999,0.46910849999999993,0.46910849999999993
CFL-211,Cashflow Lending,211,cashflow_lending,secured,Invoice Finance,2756524.708952,2.137208805300278,,Transport,5891268.88,B,1.5368,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.0,0.43,1.05,0.4515,0.4515
CFL-212,Cashflow Lending,212,cashflow_lending,unsecured,Business Term Loan,138969.8157,5.0,,Mining,1355803.08,B,0.9247,Amber,,,,,0.28869230769230775,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.007506000000000001,0.005,0.642506,1.0803126923076924,0.6941073866838463,0.6941073866838463
CFL-213,Cashflow Lending,213,cashflow_lending,unsecured,Working Capital Facility,901072.926208,5.0,,Construction,5028308.74,B,1.3162,Green,,,,,0.0,0.2,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.0,0.66,1.0626,0.701316,0.701316
CFL-214,Cashflow Lending,214,cashflow_lending,unsecured,Business Line of Credit,287804.76368000003,5.0,,Wholesale Trade,1696962.05,A,2.4752,Amber,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.005,0.605,1.05315,0.63715575,0.63715575
CFL-215,Cashflow Lending,215,cashflow_lending,unsecured,Working Capital Facility,590823.7228529999,5.0,,Agriculture,3685737.51,B,1.943,Green,,,,,0.0,0.75,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.09725,0.6912675,0.6912675
CFL-216,Cashflow Lending,216,cashflow_lending,unsecured,Merchant Cash Advance,118104.79796499999,5.0,,Mining,3067657.09,B,1.952,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-217,Cashflow Lending,217,cashflow_lending,unsecured,Equipment Finance,209164.08152399998,5.0,,Mining,4251302.47,B,1.967,Green,,,,,0.0,0.7,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.0941,0.6892830000000001,0.6892830000000001
CFL-218,Cashflow Lending,218,cashflow_lending,unsecured,Business Term Loan,61273.533185,5.0,,Manufacturing,6884666.65,B,2.3888,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.0,0.66,1.05,0.6930000000000001,0.6930000000000001
CFL-219,Cashflow Lending,219,cashflow_lending,secured,Invoice Finance,519904.21780900005,2.397506593143131,,Mining,1246473.79,C,1.1175,Green,,,,,0.14038461538461547,0.0,,,,0.4,0.05,0.0,0.0,0.0,0.003650000000000002,0.0,0.45365,1.0647403846153847,0.48301947548076923,0.48301947548076923
CFL-220,Cashflow Lending,220,cashflow_lending,secured,Invoice Finance,1180579.190326,1.383891502906172,,Retail Trade,1633793.51,B,2.3603,Amber,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.005,0.435,1.05,0.45675,0.45675
CFL-221,Cashflow Lending,221,cashflow_lending,unsecured,Business Term Loan,359021.26438199996,5.0,,Manufacturing,3157618.86,B,1.3871,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.0,0.66,1.05,0.6930000000000001,0.6930000000000001
CFL-222,Cashflow Lending,222,cashflow_lending,secured,Trade Finance,2277230.1752339997,1.3259082471492973,,Professional Services,3019398.27,B,2.3912,Amber,,,,,0.0,0.5,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.005,0.435,1.0815000000000001,0.47045250000000005,0.47045250000000005
CFL-223,Cashflow Lending,223,cashflow_lending,unsecured,Business Line of Credit,112196.75138000002,5.0,,Agriculture,1144864.81,C,2.4656,Red,,,,,0.0,0.7,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.015,0.665,1.0941,0.7275765000000001,0.7275765000000001
CFL-224,Cashflow Lending,224,cashflow_lending,unsecured,Business Line of Credit,803463.53376,5.0,,Retail Trade,4456259.2,D,1.6335,Amber,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,0.03,0.0,0.005,0.685,1.05,0.7192500000000001,0.7192500000000001
CFL-225,Cashflow Lending,225,cashflow_lending,unsecured,Professional Practice Loan,207520.597874,5.0,,Mining,1749752.09,B,0.8582,Green,,,,,0.3398461538461539,0.75,,,,0.6,0.05,0.0,0.0,-0.02,0.008836000000000002,0.0,0.638836,1.1329338461538463,0.7237589265415385,0.7237589265415385
CFL-226,Cashflow Lending,226,cashflow_lending,unsecured,Professional Practice Loan,1172724.572641,5.0,,Agriculture,7600288.87,B,2.28,Amber,,,,,0.0,0.1,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.005,0.635,1.0563,0.6707505,0.6707505
CFL-227,Cashflow Lending,227,cashflow_lending,unsecured,Business Term Loan,84946.029618,5.0,,Retail Trade,1737137.62,B,1.729,Amber,,,,,0.0,0.15,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.005,0.635,1.05945,0.6727507500000001,0.6727507500000001
CFL-228,Cashflow Lending,228,cashflow_lending,unsecured,Equipment Finance,69836.58544,5.0,,Wholesale Trade,7351219.52,B,2.4951,Green,,,,,0.0,0.65,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.0909499999999999,0.6872984999999999,0.6872984999999999
CFL-229,Cashflow Lending,229,cashflow_lending,unsecured,Equipment Finance,440761.66222000006,5.0,,Retail Trade,6568728.2,A,0.8471,Green,,,,,0.34838461538461546,0.0,,,,0.6,0.05,0.0,0.0,-0.05,0.009058000000000002,0.0,0.609058,1.0865803846153848,0.661790475893077,0.661790475893077
CFL-230,Cashflow Lending,230,cashflow_lending,unsecured,Working Capital Facility,98985.05372,5.0,,Health Care,660781.4,A,3.4418,Green,,,,,0.0,0.15,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05945,0.63567,0.63567
CFL-231,Cashflow Lending,231,cashflow_lending,unsecured,Professional Practice Loan,483114.759708,5.0,,Transport,3810053.31,C,1.4535,Green,,,,,0.0,0.45,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.65,1.07835,0.7009274999999999,0.7009274999999999
CFL-232,Cashflow Lending,232,cashflow_lending,unsecured,Professional Practice Loan,585978.34404,5.0,,Professional Services,4814941.2,A,2.3921,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05,0.63,0.63
CFL-233,Cashflow Lending,233,cashflow_lending,unsecured,Professional Practice Loan,711363.25923,5.0,,Construction,4241879.9,B,3.0735,Amber,,,,,0.0,0.65,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.005,0.665,1.0909499999999999,0.7254817499999999,0.7254817499999999
CFL-234,Cashflow Lending,234,cashflow_lending,secured,Invoice Finance,3920529.110312,1.397428731134712,,Accommodation & Food,5478660.02,B,3.1533,Green,,,,,0.0,0.7,,,,0.4,0.05,0.0,0.03,-0.02,0.0,0.0,0.45999999999999996,1.0941,0.503286,0.503286
CFL-235,Cashflow Lending,235,cashflow_lending,secured,Invoice Finance,2867625.1157400003,1.7618040873854828,,Agriculture,5052193.65,A,2.4403,Green,,,,,0.0,0.15,,,,0.4,0.05,0.0,0.0,-0.05,0.0,0.0,0.4,1.05945,0.42378000000000005,0.42378000000000005
CFL-236,Cashflow Lending,236,cashflow_lending,unsecured,Business Line of Credit,9052.770096,5.0,,Manufacturing,99262.83,A,3.2309,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.03,-0.05,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-237,Cashflow Lending,237,cashflow_lending,unsecured,Equipment Finance,411512.398804,5.0,,Retail Trade,4336273.96,B,2.2968,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-238,Cashflow Lending,238,cashflow_lending,unsecured,Business Term Loan,495649.9209600001,5.0,,Manufacturing,2868344.45,C,1.4515,Red,,,,,0.0,0.25,,,,0.6,0.05,0.0,0.03,0.0,0.0,0.015,0.6950000000000001,1.06575,0.7406962500000001,0.7406962500000001
CFL-239,Cashflow Lending,239,cashflow_lending,secured,Invoice Finance,347523.78333,1.8903591682419658,,Accommodation & Food,656944.77,B,0.8505,Green,,,,,0.3457692307692308,0.6,,,,0.4,0.05,0.0,0.03,-0.02,0.00899,0.0,0.46898999999999996,1.1241057692307692,0.5271943647115385,0.5271943647115385
CFL-240,Cashflow Lending,240,cashflow_lending,secured,Trade Finance,2379829.1161240004,1.6482610845557937,,Real Estate,3922579.72,A,1.7547,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.05,0.0,0.0,0.4,1.05,0.42000000000000004,0.42000000000000004
CFL-241,Cashflow Lending,241,cashflow_lending,unsecured,Merchant Cash Advance,499619.290816,5.0,,Transport,2772582.08,A,2.7632,Amber,,,,,0.0,0.1,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.005,0.605,1.0563,0.6390615,0.6390615
CFL-242,Cashflow Lending,242,cashflow_lending,unsecured,Professional Practice Loan,92335.005532,5.0,,Arts & Recreation,4710969.67,A,2.5376,Green,,,,,0.0,0.7,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.0941,0.65646,0.65646
CFL-243,Cashflow Lending,243,cashflow_lending,unsecured,Equipment Finance,1163218.167837,5.0,,Education & Training,6284268.87,B,1.1545,Green,,,,,0.11192307692307689,0.6,,,,0.6,0.05,0.0,0.0,-0.02,0.0029099999999999994,0.0,0.63291,1.0995519230769233,0.6959174076346155,0.6959174076346155
CFL-244,Cashflow Lending,244,cashflow_lending,unsecured,Working Capital Facility,680509.6355199999,5.0,,Construction,5881673.6,B,1.6428,Green,,,,,0.0,0.65,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.0,0.66,1.0909499999999999,0.720027,0.720027
CFL-245,Cashflow Lending,245,cashflow_lending,secured,Trade Finance,1336080.39084,2.1367521367521367,,Professional Services,2854872.63,A,3.1482,Amber,,,,,0.0,0.55,,,,0.4,0.05,0.0,0.0,-0.05,0.0,0.005,0.405,1.08465,0.43928324999999996,0.43928324999999996
CFL-246,Cashflow Lending,246,cashflow_lending,unsecured,Working Capital Facility,3108.177565,5.0,,Financial Services,270276.31,B,1.747,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-247,Cashflow Lending,247,cashflow_lending,unsecured,Business Term Loan,39563.891987,5.0,,Real Estate,286487.27,B,1.8616,Amber,,,,,0.0,0.15,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.005,0.635,1.05945,0.6727507500000001,0.6727507500000001
CFL-248,Cashflow Lending,248,cashflow_lending,unsecured,Business Term Loan,1356183.310326,5.0,,Information Technology,6908728.02,B,1.6115,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-249,Cashflow Lending,249,cashflow_lending,secured,Trade Finance,164981.26094799998,1.2553351744915893,,Manufacturing,207106.78,B,1.6901,Green,,,,,0.0,0.4,,,,0.4,0.05,0.0,0.03,-0.02,0.0,0.0,0.45999999999999996,1.0752000000000002,0.49459200000000003,0.49459200000000003
CFL-250,Cashflow Lending,250,cashflow_lending,unsecured,Equipment Finance,50941.439556000005,5.0,,Financial Services,344431.64,D,0.882,Green,,,,,0.32153846153846155,0.5,,,,0.6,0.05,0.0,0.0,0.03,0.008360000000000001,0.0,0.6883600000000001,1.1152615384615385,0.7677014326153847,0.7677014326153847
CFL-251,Cashflow Lending,251,cashflow_lending,unsecured,Business Line of Credit,64940.53305599999,5.0,,Wholesale Trade,501084.36,A,2.4718,Green,,,,,0.0,0.2,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.0626,0.63756,0.63756
CFL-252,Cashflow Lending,252,cashflow_lending,unsecured,Professional Practice Loan,267401.610912,5.0,,Real Estate,4707774.84,D,1.478,Green,,,,,0.0,0.6,,,,0.6,0.05,0.0,0.0,0.03,0.0,0.0,0.68,1.0878,0.7397040000000001,0.7397040000000001
CFL-253,Cashflow Lending,253,cashflow_lending,unsecured,Professional Practice Loan,107771.345556,5.0,,Wholesale Trade,613033.82,B,2.26,Green,,,,,0.0,0.25,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.06575,0.6714225,0.6714225
CFL-254,Cashflow Lending,254,cashflow_lending,unsecured,Merchant Cash Advance,3549.282048,5.0,,Retail Trade,1109150.64,A,3.385,Green,,,,,0.0,0.75,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.09725,0.65835,0.65835
CFL-255,Cashflow Lending,255,cashflow_lending,unsecured,Business Term Loan,173204.740392,5.0,,Transport,4838121.24,B,2.9914,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-256,Cashflow Lending,256,cashflow_lending,secured,Invoice Finance,3166129.9124000003,1.3089005235602094,,Wholesale Trade,4144149.1,B,2.7869,Green,,,,,0.0,0.55,,,,0.4,0.05,0.0,0.0,-0.02,0.0,0.0,0.43,1.08465,0.46639949999999997,0.46639949999999997
CFL-257,Cashflow Lending,257,cashflow_lending,unsecured,Professional Practice Loan,4554.98225,5.0,,Real Estate,250273.75,B,0.9523,Green,,,,,0.2674615384615385,0.5,,,,0.6,0.05,0.0,0.0,-0.02,0.006954,0.0,0.636954,1.1095834615384614,0.7067536241607691,0.7067536241607691
CFL-258,Cashflow Lending,258,cashflow_lending,unsecured,Business Term Loan,626644.158237,5.0,,Retail Trade,6137552.97,A,2.8733,Green,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05315,0.63189,0.63189
CFL-259,Cashflow Lending,259,cashflow_lending,unsecured,Professional Practice Loan,753773.37519,5.0,,Wholesale Trade,4128003.15,C,1.5904,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.65,1.05,0.6825000000000001,0.6825000000000001
CFL-260,Cashflow Lending,260,cashflow_lending,unsecured,Working Capital Facility,1011567.422847,5.0,,Transport,5870965.89,C,1.6935,Green,,,,,0.0,0.5,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.65,1.0815000000000001,0.7029750000000001,0.7029750000000001
CFL-261,Cashflow Lending,261,cashflow_lending,unsecured,Equipment Finance,463203.53714699997,5.0,,Mining,2328826.23,A,2.8102,Green,,,,,0.0,0.25,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.06575,0.63945,0.63945
CFL-262,Cashflow Lending,262,cashflow_lending,unsecured,Working Capital Facility,1021143.9039900001,5.0,,Manufacturing,5954191.86,A,2.4784,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.03,-0.05,0.0,0.0,0.63,1.05,0.6615000000000001,0.6615000000000001
CFL-263,Cashflow Lending,263,cashflow_lending,secured,Invoice Finance,1337865.766947,1.9190174630589139,,Health Care,2567387.77,A,2.4772,Green,,,,,0.0,0.0,,,,0.4,0.05,0.0,0.0,-0.05,0.0,0.0,0.4,1.05,0.42000000000000004,0.42000000000000004
CFL-264,Cashflow Lending,264,cashflow_lending,unsecured,Equipment Finance,1076214.5418480001,5.0,,Agriculture,5926291.53,B,1.8848,Green,,,,,0.0,0.4,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.0752000000000002,0.6773760000000001,0.6773760000000001
CFL-265,Cashflow Lending,265,cashflow_lending,secured,Trade Finance,3259534.1185549996,1.6803898504453034,,Financial Services,5477288.05,D,1.879,Red,,,,,0.0,0.55,,,,0.4,0.05,0.0,0.0,0.03,0.0,0.015,0.495,1.08465,0.53690175,0.53690175
CFL-266,Cashflow Lending,266,cashflow_lending,unsecured,Business Term Loan,73358.733217,5.0,,Professional Services,746273.99,A,3.4791,Green,,,,,0.0,0.15,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05945,0.63567,0.63567
CFL-267,Cashflow Lending,267,cashflow_lending,unsecured,Business Term Loan,385475.078625,5.0,,Wholesale Trade,6970616.25,E,0.844,Red,,,,,0.35076923076923083,0.65,,,,0.6,0.05,0.0,0.0,0.06,0.009120000000000001,0.015,0.73412,1.127780769230769,0.8279264183076922,0.8279264183076922
CFL-268,Cashflow Lending,268,cashflow_lending,unsecured,Professional Practice Loan,27049.282644999996,5.0,,Health Care,2033780.65,A,3.4821,Green,,,,,0.0,0.0,,,,0.6,0.05,0.0,0.0,-0.05,0.0,0.0,0.6,1.05,0.63,0.63
CFL-269,Cashflow Lending,269,cashflow_lending,unsecured,Business Term Loan,2387.33394,5.0,,Construction,795777.98,C,2.1197,Green,,,,,0.0,0.5,,,,0.6,0.05,0.0,0.03,0.0,0.0,0.0,0.68,1.0815000000000001,0.7354200000000002,0.7354200000000002
CFL-270,Cashflow Lending,270,cashflow_lending,unsecured,Equipment Finance,609966.126156,5.0,,Health Care,5575558.74,C,1.733,Amber,,,,,0.0,0.05,,,,0.6,0.05,0.0,0.0,0.0,0.0,0.005,0.655,1.05315,0.68981325,0.68981325
CFL-271,Cashflow Lending,271,cashflow_lending,unsecured,Equipment Finance,185603.635089,5.0,,Health Care,947440.71,B,1.9694,Green,,,,,0.0,0.25,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.06575,0.6714225,0.6714225
CFL-272,Cashflow Lending,272,cashflow_lending,unsecured,Business Line of Credit,53391.774919999996,5.0,,Agriculture,782870.6,B,2.3748,Green,,,,,0.0,0.15,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.05945,0.6674535,0.6674535
CFL-273,Cashflow Lending,273,cashflow_lending,unsecured,Equipment Finance,69482.09515000001,5.0,,Accommodation & Food,832120.9,B,2.1303,Green,,,,,0.0,0.7,,,,0.6,0.05,0.0,0.03,-0.02,0.0,0.0,0.66,1.0941,0.7221060000000001,0.7221060000000001
CFL-274,Cashflow Lending,274,cashflow_lending,unsecured,Working Capital Facility,390334.78433500003,5.0,,Utilities,2316526.91,B,1.3033,Green,,,,,0.0,0.75,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.0,0.63,1.09725,0.6912675,0.6912675
CFL-275,Cashflow Lending,275,cashflow_lending,unsecured,Business Term Loan,39110.25885,5.0,,Professional Services,1002827.15,B,2.662,Amber,,,,,0.0,0.2,,,,0.6,0.05,0.0,0.0,-0.02,0.0,0.005,0.635,1.0626,0.674751,0.674751
