loan_id,product,state,property_type,occupancy,loan_type,mortgage_class,property_value_orig,original_ltv,original_principal,credit_score,dti,seasoning_months,default_date,property_value_at_default,ead,ltv_at_default,lmi_flag,lmi_eligible,contract_rate_proxy,cost_of_funds_proxy,discount_rate,house_price_decline,unemployment_shock,rate_shock,resolution_type,workout_months,realised_lgd,discount_rate_proxy_used,discount_rate_source,arrears_stage_proxy,proxy_arrears_flag,repayment_behaviour_proxy,proxy_behaviour_flag,borrower_type_proxy,cure_rate_proxy,liquidation_loss_proxy,lgd_cure_proxy,foreclosure_channel_flag,cure_overlay_applied_flag,cure_overlay_source,lgd_base,downturn_scalar,house_price_driver,house_price_source,unemployment_driver,unemployment_source,unemployment_year_bucket,rate_shock_driver,rate_shock_source,macro_downturn_scalar,industry_downturn_adjustment,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,lgd_with_moc,lgd_after_lmi,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,capital_K,rwa,rwa_after_apra_scalar
428,Mortgage,SA,House,Investor,P&I,Non-Standard,2405225.48,0.9432,2268575.68,665,0.5474,27,2023-11-27,2545454.86,2139318.67,0.8404,1,1,0.0492,0.0362,0.0492,0.0,0.015,0.0,Property Sale,14,0.0,0.0492,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.168232,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,960274.7,1056302.17
429,Mortgage,VIC,Unit,Owner-Occupier,P&I,Standard,1025028.44,0.8394,860420.88,676,0.2547,71,2023-04-29,1936192.4,697719.38,0.3604,1,1,0.0541,0.045,0.0541,0.0,0.015,0.0,Cure,3,0.015951,0.0541,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.029538888888888885,0.015951,0,True,mortgage_proxy_two_stage,0.015951,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.017537167440000005,0.037537167440000005,0.030029733952000006,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,208789.92,229668.91
430,Mortgage,NSW,House,Investor,P&I,Non-Standard,2260067.9,0.6769,1529925.48,708,0.5459,49,2023-10-08,1383484.17,1335005.05,0.965,0,0,0.0384,0.0414,0.0414,0.3879,0.015,0.003,Property Sale,8,0.192659,0.0414,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.143492,0.22493543551256961,0.192659,1,True,mortgage_proxy_two_stage,0.192659,1.2721968,0.3879,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.003,observed_rate_shock,1.2721968,1.0,1.2721968,macro_only,v1.0,baseline,0.2451001632912,0.2651001632912,0.2651001632912,0.2651001632912,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.063464,1059062.64,1164968.91
431,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,1646327.18,0.7658,1260736.0,732,0.542,11,2019-04-18,1813380.92,1228454.59,0.6774,0,0,0.0407,0.0341,0.0407,0.0,0.01,0.0,Property Sale,9,0.0,0.0407,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.21696,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,551415.68,606557.25
432,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,2127420.82,0.7975,1696525.38,641,0.4778,47,2019-11-06,4394983.69,1497460.64,0.3407,0,0,0.0571,0.0436,0.0571,0.0,0.01,0.0,Property Sale,7,0.0,0.0571,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30466399999999993,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,672164.27,739380.69
433,Mortgage,QLD,Townhouse,Owner-Occupier,P&I,Standard,2465628.3,0.5353,1319863.45,607,0.4308,30,2019-11-17,2795216.5,1230904.38,0.4404,0,0,0.0355,0.0308,0.0355,0.0,0.01,0.0,Cure,4,0.012206,0.0355,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37030399999999997,0.01938395670291696,0.012206,0,True,mortgage_proxy_two_stage,0.012206,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.013340669760000002,0.033340669760000004,0.033340669760000004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,368343.54,405177.9
434,Mortgage,NSW,House,Investor,P&I,Standard,970071.69,0.745,722726.33,617,0.4022,62,2020-06-13,731402.16,602563.72,0.8238,0,0,0.0538,0.0409,0.0538,0.246,0.03,0.0,Property Sale,14,0.1015,0.0538,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.328976,0.15126135577863087,0.1015,1,True,mortgage_proxy_two_stage,0.1015,1.2251520000000002,0.246,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2251520000000002,1.0,1.2251520000000002,macro_only,v1.0,baseline,0.12435292800000003,0.14435292800000002,0.14435292800000002,0.14435292800000002,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.034558,260289.9,286318.89
435,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,2416441.29,0.8192,1979535.11,650,0.5031,90,2020-07-21,3182756.86,1495630.32,0.4699,1,1,0.0468,0.0385,0.0468,0.0,0.03,0.0,Cure,4,0.016321,0.0468,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.221628,0.020968123211009642,0.016321,0,True,mortgage_proxy_two_stage,0.016321,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01826124048,0.03826124048,0.030608992384,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,671342.69,738476.96
436,Mortgage,QLD,House,Owner-Occupier,Interest-Only,Standard,1187386.07,0.5753,683096.78,658,0.3013,60,2021-07-15,876377.55,625147.03,0.7133,0,0,0.0462,0.0344,0.0462,0.2619,0.03,0.0,Property Sale,11,0.0,0.0462,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.39999999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.2320208000000001,0.2619,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2320208000000001,1.0,1.2320208000000001,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,187072.92,205780.21
437,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1178850.6,0.8513,1003536.97,633,0.3637,21,2019-01-15,1020902.02,958458.2,0.9388,1,1,0.0352,0.0425,0.0425,0.134,0.01,0.0073,Property Sale,11,0.11848,0.0425,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.29059599999999997,0.16701343663131304,0.11848,1,True,mortgage_proxy_two_stage,0.11848,1.1634624,0.134,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0073,observed_rate_shock,1.1634624,1.0,1.1634624,macro_only,v1.0,baseline,0.137847025152,0.157847025152,0.12627762012160001,0.12627762012160001,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.03023,362183.21,398401.53
438,Mortgage,WA,Townhouse,Investor,Interest-Only,Standard,1081832.27,0.7627,825111.04,602,0.4168,100,2022-06-28,2430213.75,705323.05,0.2902,0,0,0.0555,0.0489,0.0555,0.0,0.015,0.0,Property Sale,6,0.0,0.0555,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27198399999999995,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,211065.29,232171.82
439,Mortgage,QLD,House,Owner-Occupier,P&I,Non-Standard,1514026.36,0.9285,1405773.17,652,0.3439,19,2019-02-02,1521978.29,1350672.05,0.8874,1,1,0.044,0.052,0.052,0.0,0.01,0.008,Property Sale,8,0.098048,0.052,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.38251999999999997,0.15878732914426377,0.098048,1,True,mortgage_proxy_two_stage,0.098048,1.106784,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.008,observed_rate_shock,1.106784,1.0,1.106784,macro_only,v1.0,baseline,0.10851795763199999,0.128517957632,0.1028143661056,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,606275.36,666902.89
440,Mortgage,NSW,Unit,Investor,P&I,Standard,681411.84,0.5191,353714.1,690,0.3496,44,2020-01-07,1191443.87,313473.49,0.2631,0,0,0.0485,0.0426,0.0485,0.0,0.03,0.0,Cure,6,0.016604,0.0485,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.02862758620689655,0.016604,0,True,mortgage_proxy_two_stage,0.016604,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01857788352,0.03857788352,0.03857788352,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,93805.77,103186.35
441,Mortgage,NSW,House,Investor,P&I,Standard,1540479.69,0.6194,954168.13,715,0.3156,33,2021-04-08,1404321.95,875829.86,0.6237,0,0,0.0519,0.0377,0.0519,0.0884,0.03,0.0,Property Sale,7,0.0,0.0519,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1570688000000002,0.0884,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1570688000000002,1.0,1.1570688000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,262088.82,288297.7
442,Mortgage,NT,Unit,Owner-Occupier,P&I,Standard,1514665.35,0.7707,1167351.44,646,0.3975,101,2023-03-05,1267529.72,853740.55,0.6735,0,0,0.0526,0.0334,0.0526,0.1632,0.015,0.0,Property Sale,11,0.0,0.0526,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.4543,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1699424,0.1632,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.1699424,1.0,1.1699424,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,255478.67,281026.54
443,Mortgage,VIC,Unit,Investor,Interest-Only,Non-Standard,1988088.9,0.6335,1259358.81,655,0.4977,97,2022-10-21,1336041.71,1088828.31,0.815,0,0,0.0589,0.0342,0.0589,0.328,0.015,0.0,Cure,3,0.013633,0.0589,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.25927599999999995,0.01840496595223052,0.013633,0,True,mortgage_proxy_two_stage,0.013633,1.241136,0.328,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.241136,1.0,1.241136,macro_only,v1.0,baseline,0.016920407087999998,0.036920407088,0.036920407088,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,488741.72,537615.89
444,Mortgage,VIC,Unit,Owner-Occupier,Interest-Only,Standard,2142347.42,0.8215,1759918.85,624,0.2705,56,2022-03-12,1215108.41,1613220.55,1.3276,1,1,0.0483,0.0395,0.0483,0.4,0.015,0.0,Property Sale,9,0.153799,0.0483,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.14,0.1788360465116279,0.153799,1,True,mortgage_proxy_two_stage,0.153799,1.2722400000000003,0.4,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.2722400000000003,1.0,1.2722400000000003,macro_only,v1.0,baseline,0.19566923976000003,0.21566923976000002,0.17253539180800004,0.17253539180800004,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.041304,832915.0,916206.5
445,Mortgage,WA,House,Investor,Interest-Only,Non-Standard,1296948.9,0.8416,1091450.43,678,0.5271,54,2019-01-05,2140132.58,1012296.96,0.473,1,1,0.045,0.0368,0.045,0.0,0.01,0.0,Property Sale,13,0.0,0.045,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.178748,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,454389.13,499828.05
446,Mortgage,TAS,House,Owner-Occupier,P&I,Standard,1000016.49,0.5461,546141.19,629,0.4412,14,2021-07-21,1336562.61,530727.17,0.3971,0,0,0.0588,0.0499,0.0588,0.0,0.03,0.0,Property Sale,7,0.0,0.0588,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30905599999999994,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,158818.13,174699.94
447,Mortgage,NT,House,Investor,P&I,Non-Standard,907570.03,0.7312,663646.52,714,0.4881,63,2018-07-27,790906.89,556584.73,0.7037,0,0,0.0511,0.0368,0.0511,0.1285,0.01,0.0,Cure,3,0.012753,0.0511,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.323428,0.018849435093382525,0.012753,0,True,mortgage_proxy_two_stage,0.012753,1.1484720000000002,0.1285,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.1484720000000002,1.0,1.1484720000000002,macro_only,v1.0,baseline,0.014646463416000002,0.034646463416,0.034646463416,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,249833.86,274817.24
448,Mortgage,QLD,Townhouse,Investor,P&I,Non-Standard,768441.25,0.729,560194.25,572,0.3947,50,2020-06-14,589448.54,488302.7,0.8284,0,0,0.0425,0.037,0.0425,0.2329,0.03,0.0,Cure,5,0.016385,0.0425,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.24895599999999996,0.021816298379322648,0.016385,0,True,mortgage_proxy_two_stage,0.016385,1.2194928,0.2329,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2194928,1.0,1.2194928,macro_only,v1.0,baseline,0.019981389528,0.039981389528,0.039981389528,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,219184.14,241102.56
449,Mortgage,VIC,Unit,Investor,P&I,Non-Standard,473942.3,0.6662,315729.15,658,0.4728,27,2020-09-07,403089.58,297441.57,0.7379,0,0,0.0382,0.0372,0.0382,0.1495,0.03,0.0,Cure,6,0.01423,0.0382,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.26526399999999994,0.019367500707737198,0.01423,0,True,mortgage_proxy_two_stage,0.01423,1.1834640000000003,0.1495,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1834640000000003,1.0,1.1834640000000003,macro_only,v1.0,baseline,0.016840692720000005,0.036840692720000005,0.036840692720000005,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,133512.42,146863.66
450,Mortgage,NSW,Unit,Investor,P&I,Non-Standard,1086263.15,0.9198,999162.43,698,0.2057,37,2018-04-05,892984.1,913159.81,1.0226,1,1,0.0561,0.0481,0.0561,0.1779,0.01,0.0,Property Sale,6,0.10715,0.0561,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.15547999999999998,0.12687680575948465,0.10714999999999998,1,True,mortgage_proxy_two_stage,0.10714999999999998,1.1698127999999999,0.1779,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.1698127999999999,1.0,1.1698127999999999,macro_only,v1.0,baseline,0.12534544151999996,0.14534544151999995,0.11627635321599997,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,409889.5,450878.45
451,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,931032.54,0.8724,812212.16,691,0.4864,74,2019-10-12,3140986.43,649329.82,0.2067,1,0,0.0441,0.0436,0.0441,0.0,0.01,0.0,Cure,3,0.014929,0.0441,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30363199999999996,0.021438377409645472,0.014929,0,True,mortgage_proxy_two_stage,0.014929,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.016316799840000003,0.036316799840000004,0.036316799840000004,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,291464.29,320610.72
452,Mortgage,VIC,Unit,Owner-Occupier,P&I,Standard,2427797.38,0.8137,1975606.09,841,0.214,92,2024-03-16,1435806.1,1498742.54,1.0438,1,1,0.0515,0.0427,0.0515,0.4,0.01,0.0,Property Sale,10,0.129443,0.0515,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.25123999999999996,0.17287648912869275,0.129443,1,True,mortgage_proxy_two_stage,0.129443,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.16384377168000003,0.18384377168000002,0.14707501734400003,0.14707501734400003,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.035209,659621.33,725583.46
453,Mortgage,VIC,House,Investor,P&I,Non-Standard,1549073.98,0.8214,1272482.15,700,0.5115,74,2024-03-12,1127319.19,1028489.16,0.9123,1,1,0.0468,0.036,0.0468,0.2723,0.01,0.0,Property Sale,15,0.108083,0.0468,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.15816,0.1283890050365865,0.108083,1,True,mortgage_proxy_two_stage,0.108083,1.2105936,0.2723,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2105936,1.0,1.2105936,macro_only,v1.0,baseline,0.1308445880688,0.1508445880688,0.12067567045504,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,461657.32,507823.05
454,Mortgage,SA,Townhouse,Owner-Occupier,Interest-Only,Non-Standard,1096645.63,0.7078,776175.36,619,0.5472,47,2020-04-15,638917.75,727443.09,1.1386,0,0,0.04,0.0476,0.0476,0.4,0.03,0.0077,Cure,5,0.014175,0.0476,max_contract_vs_cost_of_funds,90+,True,weak,True,owner_occupier,0.08861599999999997,0.015553268435697796,0.014175,0,True,mortgage_proxy_two_stage,0.014175,1.3049856000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0077,observed_rate_shock,1.3049856000000004,1.0,1.3049856000000004,macro_only,v1.0,baseline,0.018498170880000005,0.03849817088,0.03849817088,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,326526.95,359179.64
455,Mortgage,NSW,House,Owner-Occupier,Interest-Only,Non-Standard,1598005.34,0.9144,1461292.05,674,0.3029,58,2018-04-13,2072231.67,1330612.13,0.6421,1,1,0.05,0.0289,0.05,0.0,0.01,0.0,Property Sale,15,0.0,0.05,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.39999999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,597271.07,656998.18
456,Mortgage,VIC,House,Investor,Interest-Only,Non-Standard,649272.91,0.8126,527578.35,573,0.2736,101,2019-03-01,717440.59,456099.54,0.6357,1,1,0.0365,0.0489,0.0489,0.0,0.01,0.0124,Cure,3,0.010865,0.0489,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.19999999999999998,0.01358125,0.010865,0,True,mortgage_proxy_two_stage,0.010865,1.1143872000000001,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0124,observed_rate_shock,1.1143872000000001,1.0,1.1143872000000001,macro_only,v1.0,baseline,0.012107816928000002,0.032107816928,0.025686253542400003,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,204729.13,225202.04
457,Mortgage,NSW,House,Investor,P&I,Non-Standard,1304694.06,0.828,1080340.8,675,0.4679,64,2020-07-19,674079.87,904048.95,1.3412,1,1,0.0453,0.0403,0.0453,0.4,0.03,0.0,Property Sale,16,0.17195,0.0453,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.08585200000000001,0.1880986448583818,0.17195,1,True,mortgage_proxy_two_stage,0.17195,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,0.22210437600000005,0.24210437600000004,0.19368350080000005,0.19368350080000005,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.046367,523978.32,576376.15
458,Mortgage,VIC,House,Investor,P&I,Standard,1696403.79,0.8878,1506000.97,630,0.2886,79,2024-02-27,930803.78,1186493.53,1.2747,1,1,0.0487,0.0376,0.0487,0.4,0.01,0.0,Property Sale,12,0.109022,0.0487,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.10506000000000001,0.1218204572373567,0.109022,1,True,mortgage_proxy_two_stage,0.109022,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.13799568672,0.15799568672,0.126396549376,0.126396549376,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.030259,448775.7,493653.28
459,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,1401130.34,0.6233,873369.68,734,0.5029,44,2018-12-01,2767231.6,781408.01,0.2824,0,0,0.0459,0.0399,0.0459,0.0,0.01,0.0,Property Sale,7,0.0,0.0459,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.28165199999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,350750.15,385825.16
460,Mortgage,NSW,Unit,Investor,Interest-Only,Standard,1213824.42,0.8632,1047751.28,647,0.236,20,2022-12-17,1262610.51,1018647.86,0.8068,1,1,0.0537,0.044,0.0537,0.0,0.015,0.0,Property Sale,12,0.058533,0.0537,max_contract_vs_cost_of_funds,30-59,True,stable,True,investor,0.35864,0.09126387676188101,0.058533,1,True,mortgage_proxy_two_stage,0.058533,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.06435352152000001,0.08435352152000002,0.06748281721600001,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,304826.57,335309.23
461,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,2486774.04,0.5879,1461870.69,672,0.2441,76,2018-09-15,3039578.7,1161613.06,0.3822,0,0,0.0557,0.0283,0.0557,0.0,0.01,0.0,Cure,4,0.013595,0.0557,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.025175925925925925,0.013595,0,True,mortgage_proxy_two_stage,0.013595,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.014858791200000002,0.0348587912,0.0348587912,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,347608.38,382369.21
462,Mortgage,QLD,Unit,Investor,P&I,Non-Standard,2242676.74,0.6554,1469859.03,641,0.5427,34,2024-05-16,2456600.37,1348427.33,0.5489,0,0,0.0543,0.0489,0.0543,0.0,0.01,0.0,Cure,3,0.015551,0.0543,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.17687599999999998,0.018892657728361708,0.015551000000000002,0,True,mortgage_proxy_two_stage,0.015551000000000002,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.016996620960000004,0.036996620960000004,0.036996620960000004,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,605267.77,665794.55
463,Mortgage,QLD,House,Owner-Occupier,Interest-Only,Standard,1690322.81,0.651,1100441.91,784,0.4358,116,2020-06-24,8890280.75,948131.23,0.1066,0,0,0.036,0.0387,0.0387,0.0,0.03,0.0028,Cure,4,0.012933,0.0387,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.3697039999999999,0.020518930788074173,0.012933,0,True,mortgage_proxy_two_stage,0.012933,1.1237184000000002,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0028,observed_rate_shock,1.1237184000000002,1.0,1.1237184000000002,macro_only,v1.0,baseline,0.014533050067200003,0.034533050067200005,0.034533050067200005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,283724.73,312097.21
